user_id,user_gender,country,age_group,traveller_type,join_date
1732,Female,South Korea,18-24,Solo,11-06-2021
1733,Male,New Zealand,35-44,Family,30-12-2022
1734,Male,China,45-54,Business,15-01-2023
1735,Male,Mexico,35-44,Couple,20-01-2025
1736,Male,United Kingdom,55+,Family,30-07-2023
1737,Female,Japan,35-44,Family,16-11-2024
1738,Other,Russia,25-34,Couple,30-08-2024
1739,Female,New Zealand,35-44,Couple,13-03-2023
1740,Female,United Kingdom,25-34,Couple,01-05-2021
1741,Male,Netherlands,45-54,Solo,28-05-2021
1742,Female,Canada,35-44,Business,31-01-2022
1743,Female,Mexico,25-34,Couple,31-03-2024
1744,Female,Canada,25-34,Family,04-11-2024
1745,Female,India,35-44,Family,17-06-2023
1746,Male,Thailand,25-34,Business,18-06-2021
1747,Female,Italy,35-44,Business,13-12-2021
1748,Female,United Arab Emirates,25-34,Family,19-06-2023
1749,Female,Russia,25-34,Business,10-08-2023
1750,Female,Germany,25-34,Business,11-08-2021
1751,Male,France,18-24,Couple,23-08-2024
1752,Other,United States,18-24,Business,09-04-2025
1753,Male,United States,35-44,Couple,29-01-2021
1754,Female,China,35-44,Family,10-10-2023
1755,Male,France,45-54,Couple,14-07-2024
1756,Other,United States,25-34,Solo,23-08-2022
1757,Female,Canada,18-24,Family,02-05-2024
1758,Male,United States,45-54,Couple,17-12-2024
1759,Male,Netherlands,18-24,Family,18-10-2024
1760,Female,France,35-44,Business,08-08-2022
1761,Female,New Zealand,45-54,Business,29-01-2025
1762,Female,South Africa,25-34,Couple,15-08-2023
1763,Male,Germany,35-44,Couple,02-05-2022
1764,Female,Thailand,25-34,Couple,22-06-2023
1765,Male,South Korea,25-34,Solo,11-11-2024
1766,Male,China,18-24,Couple,10-08-2024
1767,Other,Australia,35-44,Couple,13-11-2022
1768,Female,Thailand,45-54,Couple,11-11-2024
1769,Male,China,35-44,Business,21-04-2025
1770,Male,France,35-44,Solo,14-12-2024
1771,Female,China,35-44,Couple,01-10-2022
1772,Female,France,45-54,Solo,20-01-2021
1773,Male,Germany,18-24,Couple,13-03-2025
1774,Male,Spain,35-44,Solo,24-05-2023
1775,Male,Canada,25-34,Solo,23-09-2021
1776,Other,Netherlands,55+,Business,27-12-2020
1777,Male,Germany,35-44,Family,20-04-2025
1778,Male,Brazil,55+,Couple,17-01-2021
1779,Male,Canada,25-34,Family,13-12-2021
1780,Other,United Arab Emirates,25-34,Business,27-09-2023
1781,Male,France,35-44,Solo,21-10-2022
1782,Female,United States,35-44,Family,03-12-2021
1783,Female,United States,45-54,Business,14-09-2020
1784,Male,United Arab Emirates,55+,Family,04-07-2022
1785,Female,Japan,35-44,Family,05-06-2025
1786,Female,Mexico,45-54,Business,01-04-2024
1787,Female,Canada,55+,Couple,28-04-2023
1788,Female,Argentina,35-44,Solo,26-03-2022
1789,Female,India,25-34,Family,11-01-2024
1790,Female,China,25-34,Business,23-07-2025
1791,Male,United Kingdom,25-34,Business,27-02-2021
1792,Male,France,25-34,Couple,12-05-2023
1793,Female,Germany,35-44,Couple,27-09-2021
1794,Female,India,25-34,Business,01-08-2024
1795,Female,India,35-44,Business,18-12-2023
1796,Male,Canada,45-54,Couple,01-03-2021
1797,Female,France,55+,Couple,14-05-2024
1798,Female,India,35-44,Couple,31-05-2021
1799,Female,New Zealand,18-24,Solo,19-07-2022
1800,Female,Japan,45-54,Family,30-04-2021
1801,Female,Australia,35-44,Couple,14-06-2023
1802,Female,United States,45-54,Family,20-01-2021
1803,Female,Italy,18-24,Business,14-07-2023
1804,Female,Brazil,45-54,Family,28-11-2021
1805,Other,United Kingdom,35-44,Business,27-09-2022
1806,Male,India,25-34,Family,10-09-2024
1807,Male,France,18-24,Solo,29-01-2024
1808,Female,Brazil,18-24,Solo,19-11-2021
1809,Male,United States,18-24,Couple,01-02-2022
1810,Male,France,35-44,Business,29-04-2025
1811,Other,China,35-44,Business,02-09-2024
1812,Male,United Kingdom,25-34,Family,04-08-2022
1813,Male,Argentina,35-44,Solo,25-06-2025
1814,Female,Japan,45-54,Couple,05-07-2021
1815,Male,United Kingdom,25-34,Family,23-05-2024
1816,Female,United States,18-24,Business,26-09-2023
1817,Male,New Zealand,18-24,Solo,12-09-2020
1818,Female,United Kingdom,55+,Family,21-12-2020
1819,Female,China,55+,Business,07-01-2023
1820,Female,France,45-54,Solo,27-05-2025
1821,Other,United Kingdom,25-34,Family,05-11-2022
1822,Female,Russia,35-44,Couple,03-01-2025
1823,Male,China,18-24,Family,28-11-2020
1824,Female,Netherlands,45-54,Couple,01-05-2022
1825,Male,United States,18-24,Business,07-01-2023
1826,Female,South Korea,35-44,Couple,18-04-2021
1827,Female,Singapore,18-24,Couple,10-09-2022
1828,Male,United States,35-44,Couple,27-03-2021
1829,Other,Russia,25-34,Solo,24-11-2023
1830,Male,Germany,35-44,Family,15-02-2024
1831,Male,China,55+,Solo,16-11-2021
1832,Female,Germany,35-44,Couple,19-08-2022
1833,Female,Japan,55+,Couple,21-04-2022
1834,Male,Japan,55+,Solo,11-01-2022
1835,Female,China,18-24,Family,19-07-2025
1836,Other,Russia,25-34,Family,02-10-2020
1837,Male,Brazil,25-34,Family,27-08-2020
1838,Male,Mexico,55+,Solo,17-02-2021
1839,Male,United Kingdom,55+,Couple,29-06-2022
1840,Female,Argentina,25-34,Family,09-06-2024
1841,Male,Mexico,35-44,Family,06-10-2020
1842,Female,Canada,25-34,Solo,17-09-2022
1843,Female,Brazil,18-24,Family,30-06-2022
1844,Female,South Korea,18-24,Family,29-04-2025
1845,Female,Canada,18-24,Couple,01-04-2024
1846,Female,India,35-44,Business,11-04-2023
1847,Female,Germany,35-44,Couple,07-11-2020
1848,Male,United States,25-34,Family,15-06-2023
1849,Female,United Kingdom,55+,Family,10-01-2021
1850,Female,New Zealand,25-34,Solo,04-06-2021
1851,Male,United Kingdom,45-54,Family,21-02-2023
1852,Male,United States,25-34,Couple,05-06-2025
1853,Other,Japan,35-44,Family,14-04-2021
1854,Female,United States,35-44,Couple,03-10-2023
1855,Male,United Kingdom,55+,Family,10-09-2020
1856,Female,United Kingdom,35-44,Business,21-08-2021
1857,Male,India,25-34,Solo,16-05-2022
1858,Female,Germany,25-34,Business,23-03-2021
1859,Female,United States,18-24,Family,30-05-2022
1860,Other,Turkey,45-54,Couple,01-07-2024
1861,Other,France,35-44,Couple,01-06-2022
1862,Female,Thailand,25-34,Couple,29-07-2025
1863,Female,United States,35-44,Family,22-11-2023
1864,Male,South Africa,25-34,Business,23-09-2020
1865,Female,Germany,35-44,Couple,08-11-2022
1866,Male,Japan,35-44,Solo,14-11-2021
1867,Female,United States,55+,Couple,16-07-2024
1868,Other,Spain,45-54,Solo,24-05-2024
1869,Male,United States,18-24,Couple,19-07-2021
1870,Male,Russia,25-34,Business,27-06-2022
1871,Other,United Kingdom,45-54,Solo,11-10-2024
1872,Female,Thailand,35-44,Couple,15-03-2025
1873,Female,United Kingdom,25-34,Solo,17-09-2024
1874,Male,Spain,55+,Solo,31-12-2020
1875,Male,Mexico,45-54,Family,22-06-2025
1876,Other,United States,35-44,Couple,07-12-2022
1877,Female,South Korea,35-44,Couple,16-06-2022
1878,Female,United Kingdom,35-44,Family,08-03-2024
1879,Other,Spain,45-54,Solo,24-07-2025
1880,Other,Australia,35-44,Solo,27-02-2025
1881,Female,United Arab Emirates,25-34,Solo,23-12-2024
1882,Other,United States,25-34,Business,21-12-2023
1883,Male,Russia,35-44,Couple,31-05-2022
1884,Female,Argentina,45-54,Family,27-10-2023
1885,Female,United Arab Emirates,35-44,Solo,09-05-2023
1886,Female,Australia,35-44,Solo,29-07-2023
1887,Female,United States,25-34,Couple,25-03-2025
1888,Female,Netherlands,18-24,Family,28-10-2024
1889,Male,Germany,25-34,Couple,10-10-2024
1890,Female,United States,35-44,Business,26-08-2022
1891,Male,United Kingdom,25-34,Couple,16-10-2022
1892,Female,Thailand,45-54,Business,22-10-2020
1893,Male,United Arab Emirates,18-24,Family,14-01-2024
1894,Male,Germany,35-44,Couple,14-08-2021
1895,Male,China,18-24,Business,17-08-2020
1896,Male,Italy,25-34,Couple,06-06-2023
1897,Female,United States,45-54,Family,02-03-2024
1898,Female,United States,18-24,Couple,03-01-2021
1899,Male,United States,45-54,Couple,14-08-2022
1900,Other,Japan,25-34,Family,10-07-2025
1901,Female,Nigeria,55+,Family,27-05-2025
1902,Male,Germany,18-24,Solo,24-07-2024
1903,Female,United States,45-54,Couple,11-06-2022
1904,Male,China,55+,Couple,26-07-2022
1905,Male,China,25-34,Family,20-01-2022
1906,Male,Germany,18-24,Couple,21-11-2020
1907,Male,Brazil,35-44,Couple,18-12-2024
1908,Other,India,45-54,Couple,01-11-2023
1909,Female,Japan,45-54,Solo,13-04-2024
1910,Male,South Korea,45-54,Family,25-08-2023
1911,Female,United Kingdom,55+,Couple,13-06-2022
1912,Female,United States,45-54,Couple,06-03-2024
1913,Male,China,35-44,Solo,05-09-2023
1914,Female,Argentina,25-34,Family,18-08-2020
1915,Female,United Arab Emirates,25-34,Couple,08-05-2021
1916,Male,France,25-34,Couple,27-05-2021
1917,Female,India,35-44,Family,28-06-2024
1918,Female,United Kingdom,25-34,Family,21-05-2025
1919,Other,Turkey,35-44,Couple,17-06-2024
1920,Male,Italy,45-54,Couple,30-12-2023
1921,Female,United States,35-44,Solo,15-06-2023
1922,Male,Spain,25-34,Family,27-01-2023
1923,Female,France,35-44,Solo,03-11-2021
1924,Female,Egypt,25-34,Family,03-01-2022
1925,Male,United States,18-24,Couple,18-08-2022
1926,Female,United Kingdom,25-34,Couple,16-08-2023
1927,Male,Brazil,45-54,Couple,16-01-2021
1928,Female,India,35-44,Couple,02-12-2021
1929,Male,China,35-44,Couple,17-01-2023
1930,Female,Germany,18-24,Solo,28-02-2024
1931,Female,Germany,25-34,Family,25-02-2022
1932,Male,China,35-44,Business,07-06-2022
1933,Female,United States,45-54,Business,25-11-2021
1934,Male,Thailand,35-44,Couple,01-11-2023
1935,Male,Italy,25-34,Business,14-01-2022
1936,Female,China,35-44,Family,15-06-2022
1937,Female,Turkey,35-44,Business,04-11-2024
1938,Male,China,25-34,Business,20-09-2022
1939,Male,United States,55+,Business,24-09-2023
1940,Male,France,45-54,Couple,27-05-2025
1941,Male,China,25-34,Solo,19-07-2023
1942,Male,China,45-54,Solo,01-08-2021
1943,Male,France,35-44,Solo,23-01-2025
1944,Female,United States,35-44,Solo,08-11-2024
1945,Male,United Kingdom,25-34,Business,20-09-2020
1946,Male,Russia,35-44,Couple,25-02-2024
1947,Male,Russia,35-44,Couple,03-05-2024
1948,Male,France,25-34,Couple,10-01-2024
1949,Male,United States,25-34,Couple,10-08-2022
1950,Male,South Korea,25-34,Solo,15-07-2025
1951,Male,Thailand,45-54,Business,10-06-2021
1952,Male,Mexico,45-54,Solo,11-12-2024
1953,Male,China,35-44,Business,30-07-2021
1954,Female,United Kingdom,25-34,Business,22-05-2021
1955,Female,New Zealand,55+,Solo,04-03-2024
1956,Male,Japan,35-44,Business,18-08-2023
1957,Male,Germany,35-44,Couple,20-05-2022
1958,Female,India,55+,Couple,04-10-2023
1959,Male,Mexico,25-34,Couple,11-09-2021
1960,Female,China,35-44,Family,17-01-2023
1961,Male,Japan,35-44,Business,18-03-2025
1962,Female,United States,35-44,Couple,26-04-2022
1963,Male,Spain,25-34,Solo,25-02-2025
1964,Female,South Korea,35-44,Business,23-07-2025
1965,Female,Singapore,45-54,Solo,02-05-2022
1966,Male,United States,45-54,Family,21-06-2022
1967,Male,China,45-54,Business,11-03-2025
1968,Male,United Kingdom,35-44,Business,24-11-2021
1969,Male,Russia,35-44,Solo,03-06-2021
1970,Male,United States,35-44,Family,21-05-2023
1971,Female,Mexico,35-44,Family,07-01-2024
1972,Female,India,55+,Couple,12-10-2024
1973,Female,Argentina,35-44,Solo,11-02-2022
1974,Male,United States,35-44,Business,19-01-2023
1975,Female,Brazil,55+,Business,28-08-2021
1976,Male,United Kingdom,18-24,Family,02-08-2022
1977,Male,New Zealand,25-34,Business,29-08-2022
1978,Male,Germany,18-24,Solo,09-09-2020
1979,Male,Turkey,55+,Couple,02-01-2023
1980,Male,India,25-34,Couple,20-09-2023
1981,Female,Canada,25-34,Family,05-09-2023
1982,Male,New Zealand,25-34,Couple,29-06-2021
1983,Other,Mexico,35-44,Business,29-07-2025
1984,Female,Thailand,55+,Business,30-01-2024
1985,Male,Spain,35-44,Couple,27-07-2025
1986,Other,India,45-54,Solo,27-04-2022
1987,Male,United States,25-34,Family,13-07-2025
1988,Female,United Kingdom,45-54,Couple,21-06-2021
1989,Female,Germany,45-54,Family,24-10-2021
1990,Other,Russia,35-44,Couple,29-07-2022
1991,Male,United Arab Emirates,25-34,Family,30-03-2024
1992,Female,France,35-44,Business,05-07-2023
1993,Female,United States,45-54,Family,12-05-2025
1994,Other,Netherlands,35-44,Solo,28-04-2022
1995,Female,Germany,45-54,Business,21-09-2020
1996,Male,Netherlands,45-54,Couple,06-09-2020
1997,Female,South Korea,18-24,Couple,24-05-2023
1998,Male,China,45-54,Solo,09-12-2022
1999,Female,China,55+,Business,27-12-2024
2000,Male,South Korea,35-44,Couple,11-02-2022
